being a bigger country does not have the right to take away one  deep and traditional culture even though others might think the difference between  culture and koreas culture is minor each country has been preserving its own unique culture which is clearly different from other countries for korea  has been their own unique traditional food that they have been making and consuming from the ancient past and  was the type of clothing that koreans have been wearing since the ancient dynasties though china claimed that introducing korean culture was just for the korean chinese living in china introducing this culture by portraying the general korean traditional lifestyle as if it is part of  culture seems as if china is taking away every part of korean culture and showing off to people as if the culture is theirs this action is a big disrespect to one  special culture and is regarding all the prolonged history of korea and the traditional lifestyle koreans have been keeping as if they were all copied from  cultures to koreans it is the same as china claiming americas culture as if it is part of their culture,0
why there are big star shapes in communist countries flags only   countries china vietnam north korea  and cuba and  mostly it looks  a design  lame and its kind of hard to explain lol it feels not  the china is their big brother lol,0
you all suck black balls you  pos,0
f all who claim race over drug,0
to many blacks being upset about race  like all blacks boo  all over the place,0
shame on all the leaders who  the opening ceremony thomas bach ioc chief said it right the rest of the world violated un truce resolution  that the olympic games should not be used politically and even allows for a cease fire in war times the western countries who  have violated that resolution and should be reprimanded worse even the olympic truce guarantees the safety of all athletes when travelling to conflicting countries not only did  countries violated the resolution they even put their athletes in danger by sending them to the olympics while  it luckily china is not vengeful,0
a post on twitter that are very funny and  is basically a projectile history is basically made up culture is basically plagiarism status is basically  fight is basically a  is basically  is basically narrow diplomacy is basically rascal technology is basically fake sports basically rely on cheating appearance basically depends on cosmetic surgery the staple food is basically pickles,0
look at the characters on some of your south korean id cards south korea should stop stealing chinese characters and confucius from our country there are already koreans who say that south korea has a  cultural history this is a big joke,0
chinese people rarely use  to access youtube so that koreans smear china and chinese culture like  with regard to clothing culture china has a large number of historical relics to prove that it is not just your south koreans who claim that china  clothing culture on various  north korean clothing does not mean that you dont see chinese people wearing it it means that there are no chinese people wearing  addition according to customs import and export data 90 of the  that you koreans eat daily are imported from sichuan china,0
chinese people dont even care about  just side  only koreans who make a fuss  is developed from chinese ancient costume just like kimono but when china showed its ancient clothing in tang dynasty at the olympics in 2008 i didnt see japanese complaining about china taking away their culture south korea people are being so sensitive not to mention  there are indeed thousands of koreans who born in china live in china and shared korean culture people should respect them about wearing their  clothes anywhere anytime,0
being a bigger country does not have the right to take away one  deep and traditional culture even though others might think the difference between  culture and koreas culture is minor each country has been preserving its own unique culture which is clearly different from other countries for korea  has been their own unique traditional food that they have been making and consuming from the ancient past and  was the type of clothing that koreans have been wearing since the ancient dynasties though china claimed that introducing korean culture was just for the korean chinese living in china introducing this culture by portraying the general korean traditional lifestyle as if it is part of  culture seems as if china is taking away every part of korean culture and showing off to people as if the culture is theirs this action is a big disrespect to one  special culture and is regarding all the prolonged history of korea and the traditional lifestyle koreans have been keeping as if they were all copied from  cultures to koreans it is the same as china claiming americas culture as if it is part of their culture,0
why there are big star shapes in communist countries flags only   countries china vietnam north korea  and cuba and  mostly it looks  a design  lame and its kind of hard to explain lol it feels not  the china is their big brother lol,0
you all suck black balls you  pos,0
f all who claim race over drug,0
to many blacks being upset about race  like all blacks boo  all over the place,0
shame on all the leaders who  the opening ceremony thomas bach ioc chief said it right the rest of the world violated un truce resolution  that the olympic games should not be used politically and even allows for a cease fire in war times the western countries who  have violated that resolution and should be reprimanded worse even the olympic truce guarantees the safety of all athletes when travelling to conflicting countries not only did  countries violated the resolution they even put their athletes in danger by sending them to the olympics while  it luckily china is not vengeful,0
a post on twitter that are very funny and  is basically a projectile history is basically made up culture is basically plagiarism status is basically  fight is basically a  is basically  is basically narrow diplomacy is basically rascal technology is basically fake sports basically rely on cheating appearance basically depends on cosmetic surgery the staple food is basically pickles,0
look at the characters on some of your south korean id cards south korea should stop stealing chinese characters and confucius from our country there are already koreans who say that south korea has a  cultural history this is a big joke,0
chinese people rarely use  to access youtube so that koreans smear china and chinese culture like  with regard to clothing culture china has a large number of historical relics to prove that it is not just your south koreans who claim that china  clothing culture on various  north korean clothing does not mean that you dont see chinese people wearing it it means that there are no chinese people wearing  addition according to customs import and export data 90 of the  that you koreans eat daily are imported from sichuan china,0
chinese people dont even care about  just side  only koreans who make a fuss  is developed from chinese ancient costume just like kimono but when china showed its ancient clothing in tang dynasty at the olympics in 2008 i didnt see japanese complaining about china taking away their culture south korea people are being so sensitive not to mention  there are indeed thousands of koreans who born in china live in china and shared korean culture people should respect them about wearing their  clothes anywhere anytime,0
being a bigger country does not have the right to take away one  deep and traditional culture even though others might think the difference between  culture and koreas culture is minor each country has been preserving its own unique culture which is clearly different from other countries for korea  has been their own unique traditional food that they have been making and consuming from the ancient past and  was the type of clothing that koreans have been wearing since the ancient dynasties though china claimed that introducing korean culture was just for the korean chinese living in china introducing this culture by portraying the general korean traditional lifestyle as if it is part of  culture seems as if china is taking away every part of korean culture and showing off to people as if the culture is theirs this action is a big disrespect to one  special culture and is regarding all the prolonged history of korea and the traditional lifestyle koreans have been keeping as if they were all copied from  cultures to koreans it is the same as china claiming americas culture as if it is part of their culture,0
why there are big star shapes in communist countries flags only   countries china vietnam north korea  and cuba and  mostly it looks  a design  lame and its kind of hard to explain lol it feels not  the china is their big brother lol,0
you all suck black balls you  pos,0
f all who claim race over drug,0
to many blacks being upset about race  like all blacks boo  all over the place,0
shame on all the leaders who  the opening ceremony thomas bach ioc chief said it right the rest of the world violated un truce resolution  that the olympic games should not be used politically and even allows for a cease fire in war times the western countries who  have violated that resolution and should be reprimanded worse even the olympic truce guarantees the safety of all athletes when travelling to conflicting countries not only did  countries violated the resolution they even put their athletes in danger by sending them to the olympics while  it luckily china is not vengeful,0
a post on twitter that are very funny and  is basically a projectile history is basically made up culture is basically plagiarism status is basically  fight is basically a  is basically  is basically narrow diplomacy is basically rascal technology is basically fake sports basically rely on cheating appearance basically depends on cosmetic surgery the staple food is basically pickles,0
look at the characters on some of your south korean id cards south korea should stop stealing chinese characters and confucius from our country there are already koreans who say that south korea has a  cultural history this is a big joke,0
chinese people rarely use  to access youtube so that koreans smear china and chinese culture like  with regard to clothing culture china has a large number of historical relics to prove that it is not just your south koreans who claim that china  clothing culture on various  north korean clothing does not mean that you dont see chinese people wearing it it means that there are no chinese people wearing  addition according to customs import and export data 90 of the  that you koreans eat daily are imported from sichuan china,0
chinese people dont even care about  just side  only koreans who make a fuss  is developed from chinese ancient costume just like kimono but when china showed its ancient clothing in tang dynasty at the olympics in 2008 i didnt see japanese complaining about china taking away their culture south korea people are being so sensitive not to mention  there are indeed thousands of koreans who born in china live in china and shared korean culture people should respect them about wearing their  clothes anywhere anytime,0
being a bigger country does not have the right to take away one  deep and traditional culture even though others might think the difference between  culture and koreas culture is minor each country has been preserving its own unique culture which is clearly different from other countries for korea  has been their own unique traditional food that they have been making and consuming from the ancient past and  was the type of clothing that koreans have been wearing since the ancient dynasties though china claimed that introducing korean culture was just for the korean chinese living in china introducing this culture by portraying the general korean traditional lifestyle as if it is part of  culture seems as if china is taking away every part of korean culture and showing off to people as if the culture is theirs this action is a big disrespect to one  special culture and is regarding all the prolonged history of korea and the traditional lifestyle koreans have been keeping as if they were all copied from  cultures to koreans it is the same as china claiming americas culture as if it is part of their culture,0
why there are big star shapes in communist countries flags only   countries china vietnam north korea  and cuba and  mostly it looks  a design  lame and its kind of hard to explain lol it feels not  the china is their big brother lol,0
south korea did better than this,0
wow so  live  long live china,0
so this is the xi jing ping games   like it was   games   interesting the competition was not fierce   noone else wanted to host it   it is not seen as a very good business decision because of  lack of practicality with regards financial aspects for the games  the ioc needs a paradigm shift and get off its arrogance horse  make it about the athletes and their achievements and not about leaders and politics  if the olympics is supposed to be about everybody it should not be about xi jing ping  that defeats the entire notion of the olympics  also the final welcoming of everyone means just athletes but no spectators,0
this is bullshit a positive test is a positive test,0
wonder how many  officials got envelopes full of cash for this,0
the one only country who dope a lot but like to accuse others to dope is usa this country has the ty,0
the ioc is rotten and corrupted,0
china support argentina to claim back their island,0
china for spreading   taiwan is same han chinese as communist china thus should burn down  and give it to china,0
140 guy on left looks like xi,0
who cares about the positive side of china come on just keep revealing the dark shades there please lol,0
boycott   china  for america,0
if we do go to war with china all we need to have is a big tshirt cannon full of    the chinese will take one look at that and lock down the whole  not if you get    its when you get    or should i say get  for the third and fourth time     is not going  great  industrial complex is a government agency thats like a  ice cream cone    it will feed on itself forever    this  stuff with the chinese winter olympics is absolutely nuts   its like the athletes are  responding to the great call to come and isolate in a hotel room and maybe get in front of the cameras and win    oh and were going to test you every 5 seconds and if we see a positive test result youre banished forever   what a mess   if i was an athlete id say forget it,0
i start to worried about the future of this reporter for being so positive on china,0
we need to know the real  suddenly we boycott these games simply 1 ultra modern robo,0
china support argentina to claim back their island,0
china for spreading   taiwan is same han chinese as communist china thus should burn down  and give it to china,0
140 guy on left looks like xi,0
who cares about the positive side of china come on just keep revealing the dark shades there please lol,0
boycott   china  for america,0
if we do go to war with china all we need to have is a big tshirt cannon full of    the chinese will take one look at that and lock down the whole  not if you get    its when you get    or should i say get  for the third and fourth time     is not going  great  industrial complex is a government agency thats like a  ice cream cone    it will feed on itself forever    this  stuff with the chinese winter olympics is absolutely nuts   its like the athletes are  responding to the great call to come and isolate in a hotel room and maybe get in front of the cameras and win    oh and were going to test you every 5 seconds and if we see a positive test result youre banished forever   what a mess   if i was an athlete id say forget it,0
i start to worried about the future of this reporter for being so positive on china,0
we need to know the real  suddenly we boycott these games simply 1 ultra modern robo,0
china support argentina to claim back their island,0
china for spreading   taiwan is same han chinese as communist china thus should burn down  and give it to china,0
140 guy on left looks like xi,0
who cares about the positive side of china come on just keep revealing the dark shades there please lol,0
boycott   china  for america,0
if we do go to war with china all we need to have is a big tshirt cannon full of    the chinese will take one look at that and lock down the whole  not if you get    its when you get    or should i say get  for the third and fourth time     is not going  great  industrial complex is a government agency thats like a  ice cream cone    it will feed on itself forever    this  stuff with the chinese winter olympics is absolutely nuts   its like the athletes are  responding to the great call to come and isolate in a hotel room and maybe get in front of the cameras and win    oh and were going to test you every 5 seconds and if we see a positive test result youre banished forever   what a mess   if i was an athlete id say forget it,0
i start to worried about the future of this reporter for being so positive on china,0
we need to know the real  suddenly we boycott these games simply 1 ultra modern robo,0
wasp  ak   kop disputes   go,0
why are you   genocide is being committed against our kazakh compatriots in  half a million,0
kazakhstan  kazakhstan kop elder  ma,0
eli  biz    biz,0
her walk is not feminine like zombies not painted with a harsh horror,0
her walk is not feminine like a zombie not painted with a severe horror,0
china is  1 in the  europe and america surrender to all countries,0
because it's only the olympic village that's different from what the bbc says most of what the bbc says elsewhere is true,0
chinese are not allowed to do any type of global social media besides  why are they on youtube  is watching on u guys,0
china is  1 in the  europe and america surrender to all countries,0
because it's only the olympic village that's different from what the bbc says most of what the bbc says elsewhere is true,0
chinese are not allowed to do any type of global social media besides  why are they on youtube  is watching on u guys,0
china is  1 in the  europe and america surrender to all countries,0
because it's only the olympic village that's different from what the bbc says most of what the bbc says elsewhere is true,0
chinese are not allowed to do any type of global social media besides  why are they on youtube  is watching on u guys,0
china is  1 in the  europe and america surrender to all countries,0
because it's only the olympic village that's different from what the bbc says most of what the bbc says elsewhere is true,0
chinese are not allowed to do any type of global social media besides  why are they on youtube  is watching on u guys,0
beijing  norway  2 germany  3 usa,0
i really wonder the value of the olympics results  60 to early 1990 because of east germany  and after russia so lets extend to 2010 cheating for so long,0
so we are gonna ignore the fact that he wrote  south korea instead north korea,0
beijing  norway  2 germany  3 usa,0
i really wonder the value of the olympics results  60 to early 1990 because of east germany  and after russia so lets extend to 2010 cheating for so long,0
so we are gonna ignore the fact that he wrote  south korea instead north korea,0
pick money to do the winter olympics show is not as good as to compensate for the  pneumonia loss of the world boring,0
the left wing and the communist party around the world are now in a state of evil and  in which case the bible says that the wicked man flourishes like grass and the wicked man flourishes like a flower and eventually he dies  psalm  we are living in the end about  years ago jesus christ's disciples asked him a significant  tell us this,0
trash white bitch inferior race,0
it's no wonder that  has been hailed by state media as the new four great inventions,0
want to buy a mattress mattress is too important really not expensive,0
get one for the kids on the cheap,0
pick money to do the winter olympics show is not as good as to compensate for the  pneumonia loss of the world boring,0
the left wing and the communist party around the world are now in a state of evil and  in which case the bible says that the wicked man flourishes like grass and the wicked man flourishes like a flower and eventually he dies  psalm  we are living in the end about  years ago jesus christ's disciples asked him a significant  tell us this,0
trash white bitch inferior race,0
it's no wonder that  has been hailed by state media as the new four great inventions,0
want to buy a mattress mattress is too important really not expensive,0
get one for the kids on the cheap,0
pick money to do the winter olympics show is not as good as to compensate for the  pneumonia loss of the world boring,0
the left wing and the communist party around the world are now in a state of evil and  in which case the bible says that the wicked man flourishes like grass and the wicked man flourishes like a flower and eventually he dies  psalm  we are living in the end about  years ago jesus christ's disciples asked him a significant  tell us this,0
trash white bitch inferior race,0
it's no wonder that  has been hailed by state media as the new four great inventions,0
want to buy a mattress mattress is too important really not expensive,0
get one for the kids on the cheap,0
how dare they  take it up with the ioc but do not attack a 15 year old girl,0
where all of you were at the last olympics when simone  had the same issue and she was called a hero double standards why because when us is wrong nobody thinks its bad but when is the enemy of us is all its horrible this is all bs,0
nbc please fire weir and  they are such unprofessional hypocrites no one takes their comments seriously anymore,0
there isnt a pill in the world that can make you skate as well as this girl  blame the chinese,0
why is no one posting full routines  is that on hold till the investigation is over too  i wanna see    win,0
i wonder  how much money  communist  chinese  paid her to say    she  is feeling safer   being  in beijing  olympics,0
if the winter olympic is hosted in us i am sure over half of the world participating athletes would have contracted  and died,0
china bought  fake,0
i wonder  how much money  communist  chinese  paid her to say    she  is feeling safer   being  in beijing  olympics,0
if the winter olympic is hosted in us i am sure over half of the world participating athletes would have contracted  and died,0
china bought  fake,0
goose stepping troops concentration camps no freedom of speech propaganda and a inbreeding pig farmer turned ruler for life entirely beyond control yes china is very much the nazi germany of the modern era,0
waste of time will the  t shirts be banned,0
watching what  and his gang of ghouls in the  are trying to do in the 2022 gulag games in beijing is reminiscent of what hitler and his mob of misfits in the nazi party were trying to do in the 1936 games in munich trying to mask their odious brutal totalitarian regimes with a veneer of civility they really only confirm that they are indeed psychopaths of the worst order anybody who attends or supports these games is a fool who is being manipulated into  working as a propaganda tool for a retrograde regime,0
boring and embarrassing report  dislike,0
how cages but the nbc cineplex keep your chinese communist party funding viewers see and hear it through each one of your   from nbc   the  olympic propaganda games i know of no one watching the terror  is an economic miracle due to cheap  one goes there for  one goes there for the arts literature  in hong  against taiwan boycott  genocide,0
here is a public service message from a  posse  would rather watch a turd drop from my sphincter into a toilet with a mirror before i would watch the bejing olympics,0
im surprised no one says anything about  human rights abuses chinese manmade islands in disputed territories what  done in hong kong the genocide of  or the repressive communist dictatorial leadership of xi  everyone celebrating the opening in a country like china as if its ok and nothing is wrong  how the olympic committee could possibly have allowed the olympics to be held in china and what went on behind the scenes is beyond words we as in the world should have never allowed this to open  to think  would look past all of this just to play a sport sullies the name olympian,0
if the brandon government had any  would boycott the olympics,0
i have no idea why india is so weak in sports  indian men look strong,0
i have no idea why india is so weak in sports  indian men look strong,0
the ive situation is just a mess  and her fans are trying to either justify her actions by blaming the company or just denying the clearest situation of  in  history  the blame is on her and the company  and sure dont hate on her  hating on anybody is bad  but it doesnt mean you cant criticize  for their bad behavior  and for the ppl saying shes young and got famous young thats why  even suzy didnt act like that even tho she won a  at 14  and was called the nations first love at that time,0
ok so as a chinese person i kinda want to clarify somethings disclaimer im not an expert i just wanna provide some background  of all  the whole war of china stealing korean is just kinda ridiculous in my opinion obviously its wrong of china to say that  and  is theres since they have their own food and clothes but it should be acknowledged that they were neighboring countries in the ancient times so some aspects of culture are similar such as the  the whole biased judging during the olympics is not as uncommon as yall think the clip in this video does show the chinese skater pushing the korean skater and i think it looks deliberate but  skaters had done the same thing so like also biased judging happens all the thing so u cannot expect the judges to be completely fair but i do agree if the athletes have violated rules then they should be disqualified penalized lastly i just wanna say that ppl should be able to support the athlete they want if the athlete have done something wrong then sure u can inform the person it hate comments r too,0
abt the  thing i dont stan the group or  so im not trying to be biased but why are the clips of her being rude like 5 seconds each and thats it people tell idols to be honest and stuff but when 2 idols have a fight or something which is normal they should act happy it annoying im not gonna sit here an act like a girl is a bitch because of 5 second clips esp when we dont know anything about her or the group which i bet worked hard to be where they are now but i just hope they all work together well,0
wow how did that  skater not get disqualified i found that  unfair bc he obviously pushed the korean skater and its against the rules this shows that they dont look nor judge correctly,0
ok wtf  needs to mature up she sure is  she cant stand anyone take her spotlight she always been a  girl so that got in her head and on their m countdown thing after they won the prize idols usually sing live  being an idol for 3 years  lip  while her group mate liz who just debuted is singing live perfectly  doesnt have any extraordinary skills she has ok dance skills her vocals are ok and her rap is ok its just average its just her visual and  has gotten way better stage  then her also  rigging her as the center  it just makes me annoyed how she cant respect other she is 17 gonna be 18 and their are idols younger and same age as her they have never acted like this so i wont listen to any of your bs  just ignore her plastic surgery which completely changed her and hate on  members for their plastic surgery double standards be like,0
im sorry but what do expect from china,0
basically the chinese  are claiming that the korean athlete that rm supported was a  tried looking into this and cant find anything to support this claim but i guess thats why they mad at him,0
thanks to high speed camera  no more      hungary south korea foul  look at the truth,0
only those brazen politicians would make a groundless smear attack on the vast majority of chinese athletes who are kind and reasonable to welcome this beautiful woman back to china,0
he deserves this hoping for a clean free skate i will for sure be watching,0
prostitutes and caterers are the only ones negatively affected by free loading diplomats  the  genocide is western propaganda forced  was verified at pathetic loser trumps  do you trust china that never bombed a muslim country or the us that has bombed 14 muslim  originated at fort  maryland and spanish flu in haskell county kansas  deaths us  vs china,0
from being mesmerized as a teen by the lake placid olympics to caring less if i watch a minute of this contrived politically correct event,0
good i hope china wont invent another virus now on  corona virus has already destroyed the humanity,0
poor audio,0
free tibet     the olympics,0
doping of  medicine used by my grandfather is mixed explained by a  apology is  impossible for a  girl to mistakenly take her grandfathers  russian side would have given it to drink as usual to strengthen the  be honest it doesnt matter whether the drug that reacts with doping is mixed in or whether it is intentional or not and athletes who give a positive reaction at the olympic selection can participate,0
russian  agency    fsb kgb  made by putin the killer   all     are doped,0
why ioc didnt ban  immediately if she tested positive why ioc didnt release full story the testing was routine  randomly in last december  urine was sent to sweden for testing why the testing result was just released on feb 09 after nearly 2 months just after roc got the gold medal of womens figure  team very suspicious,0
lab employees should be investigated first,0
the west thought it was 1950 that they could spread rumors and incite the world's mass murder of chinese exclusion,0
you're too much of a media  you ruined the same  okay,0
ah girl you say a small ten thousand words is 23 million ah careful next time,0
clamp down on ideas even more than communist countries unless you go out and  you're a  frog for life,0
america's politicians are dead to god for punishing the world's misdeeds,0
the west thought it was 1950 that they could spread rumors and incite the world's mass murder of chinese exclusion,0
you're too much of a media  you ruined the same  okay,0
ah girl you say a small ten thousand words is 23 million ah careful next time,0
clamp down on ideas even more than communist countries unless you go out and  you're a  frog for life,0
america's politicians are dead to god for punishing the world's misdeeds,0
i wonder how india  going to replace and challenge china full automation and robots as  by western economist,0
why is this not reported in our news media outlets here in europe basically it is just censorship,0
western media  look  i found the  bot,0
communist party of china has forced robots to work again,0
we have no business in china this was a huge mistake,0
oh no china is enslaving robots,0
why is this not reported in our news media outlets here in europe basically it is just censorship,0
western media  look  i found the  bot,0
communist party of china has forced robots to work again,0
we have no business in china this was a huge mistake,0
oh no china is enslaving robots,0
why is this not reported in our news media outlets here in europe basically it is just censorship,0
western media  look  i found the  bot,0
communist party of china has forced robots to work again,0
we have no business in china this was a huge mistake,0
oh no china is enslaving robots,0
why is this not reported in our news media outlets here in europe basically it is just censorship,0
western media  look  i found the  bot,0
communist party of china has forced robots to work again,0
we have no business in china this was a huge mistake,0
oh no china is enslaving robots,0
reporters from the  state of the united states are really insightful,0
the report is very bad you dont talk about politics,0
reporters from the  state of the united states are really insightful,0
the report is very bad you dont talk about politics,0
reporters from the  state of the united states are really insightful,0
the report is very bad you dont talk about politics,0
feed someone in need and you will feed your soul   charlie chaplin,0
and south korean athletes said the foods were terrible and were the worst of all olympics lol,0
we dont like too fancy food that is unfamiliar to us my family was scared to death when they were trying chicken feet for the first time my son said to me kfc has no chicken feet well cant really blame them for not knowing now they even eat 1000  egg now after two decades of visiting china  i would say,0
xi  is committing genocide against the  muslims,0
oo   is bad though lol,0
feed someone in need and you will feed your soul   charlie chaplin,0
and south korean athletes said the foods were terrible and were the worst of all olympics lol,0
we dont like too fancy food that is unfamiliar to us my family was scared to death when they were trying chicken feet for the first time my son said to me kfc has no chicken feet well cant really blame them for not knowing now they even eat 1000  egg now after two decades of visiting china  i would say,0
xi  is committing genocide against the  muslims,0
oo   is bad though lol,0
feed someone in need and you will feed your soul   charlie chaplin,0
and south korean athletes said the foods were terrible and were the worst of all olympics lol,0
we dont like too fancy food that is unfamiliar to us my family was scared to death when they were trying chicken feet for the first time my son said to me kfc has no chicken feet well cant really blame them for not knowing now they even eat 1000  egg now after two decades of visiting china  i would say,0
xi  is committing genocide against the  muslims,0
oo   is bad though lol,0
there are no individual tickets for ordinary  only group tickets for  enterprises,0
wait a minute is that the guy who kissed by another guy ive seen them on  singapore channel the one where that guy gave a smirk after kissing with another guy,0
there are no individual tickets for ordinary  only group tickets for  enterprises,0
wait a minute is that the guy who kissed by another guy ive seen them on  singapore channel the one where that guy gave a smirk after kissing with another guy,0
there are no individual tickets for ordinary  only group tickets for  enterprises,0
wait a minute is that the guy who kissed by another guy ive seen them on  singapore channel the one where that guy gave a smirk after kissing with another guy,0
there are no individual tickets for ordinary  only group tickets for  enterprises,0
wait a minute is that the guy who kissed by another guy ive seen them on  singapore channel the one where that guy gave a smirk after kissing with another guy,0
there are no individual tickets for ordinary  only group tickets for  enterprises,0
wait a minute is that the guy who kissed by another guy ive seen them on  singapore channel the one where that guy gave a smirk after kissing with another guy,0
there are no individual tickets for ordinary  only group tickets for  enterprises,0
wait a minute is that the guy who kissed by another guy ive seen them on  singapore channel the one where that guy gave a smirk after kissing with another guy,0
beijing olympic ceremony was terrible it looks like season 2 of  chang olympic chinese was using even korean traditional dance and songs for ceremony copy paradise china,0
fake click bait thumbnail proof china is a lie,0
i don't know if this reporter was reading from behind the screen or dragging behind the screen and he made a very artificial face but he found it very offensive,0
maybe next  a hope from the greek gods,0
ah the vancouver 2010 torch relay the only time ill ever get to see the olympic flame up close yep i used to live in  and a week before the opening ceremony everyone gathered at hillside stadium at the tournament capital centre to watch the torch come through,0
loving this channel olympic videos with high quality finally,0
the most moving scene was  lee silver and   gold the life long rivals hugging and crying,0
and lees friendship is just wholesome,0
every single athlete there is a public disgrace  it should have been completely and fully  but i would like to tune in when they have the create the next asian virus competition what time is that on,0
the most moving scene was  lee silver and   gold the life long rivals hugging and crying,0
and lees friendship is just wholesome,0
every single athlete there is a public disgrace  it should have been completely and fully  but i would like to tune in when they have the create the next asian virus competition what time is that on,0
me watching this while being from,0
too bad there wasnt a way to call the game it had to be embarrassing,0
woman hockey is joke should be removed,0
alternate title straight up bullying,0
me watching this while being from,0
too bad there wasnt a way to call the game it had to be embarrassing,0
woman hockey is joke should be removed,0
alternate title straight up bullying,0
not surprised its not like she will play clean on the track anyway just save the good seat for someone else good,0
even cheat on their own teammate thats korea for ya,0
korea  aku     scandal  lee   an san  aku,0
unfair sports referee hold by dirty china ugly  dirty china olympic,0
korean should be banned from short track skating competition or maybe few other sports,0
this seems extremely unjust is it just meso this gold medal winner sends texts privately taking the piss out of some of the other skaters and then when those tests are illegally published she gets suspended and banned from the  is this china what am i missing here,0
she should just change her nationality in order to keep competing like all the other human garbage who only care about money i feel sorry for her parents,0
pick money to do the winter olympics show is not as good as to compensate for the  pneumonia loss of the world boring,0
pick money to do the winter olympics show is not as good as to compensate for the  pneumonia loss of the world boring,0
the genocidal  that is china  for some fleeting personal glory you should be ashamed,0
free hong free  taiwan free,0
the genocidal  that is china  for some fleeting personal glory you should be ashamed,0
free hong free  taiwan free,0
the genocidal  that is china  for some fleeting personal glory you should be ashamed,0
free hong free  taiwan free,0
how much did they pay you for this conspiracy,0
just one  do you dare to report  eight children chain girl,0
theres a crazy amount of bot accounts in this comment section thats a fat report,0
how much did they pay you for this conspiracy,0
just one  do you dare to report  eight children chain girl,0
theres a crazy amount of bot accounts in this comment section thats a fat report,0
how much did they pay you for this conspiracy,0
just one  do you dare to report  eight children chain girl,0
theres a crazy amount of bot accounts in this comment section thats a fat report,0
how much did they pay you for this conspiracy,0
just one  do you dare to report  eight children chain girl,0
theres a crazy amount of bot accounts in this comment section thats a fat report,0
the one taiwan policy  mainland china is a rogue breakaway province of taiwan  it will be  with taiwan soon  mainland china is really western taiwan,0
i am so sure of japan need to be  invaded by china and russia it is security risk of russia and china as japan has one of biggest us forces base in it       china helped and very happily participated tokyo olympic but japan  beijing olympic japan stabbed  back japan is evil state need to invaded as soon as possible,0
54 million dead hundreds of millions made sick billions of lives damaged all due to the  boycott beijing olympics,0
canada news media is trying to destroy it  its say about an app is used to spy on athletes an unsafe app its ridiculous and lies,0
lets stop who ill grow   stop make  right now or society kill son  as possible or a huge amount  stop make son then son   to eaten by  gonna killed as soon as possible no man no crime  stop make,0
lets stop who ill grow   stop make  right now or society kill son  as possible or a huge amount  stop make son then son   to eaten by  gonna killed as soon as possible no man no crime  stop make,0
let her stay  dont need  is the shit im   american,0
ng  tao na        tira  ug  words na   hrt      wast    did de dd  last etc  sa video ug sa comments section  ng  tao na  delete delete  hide   ng  voice over  news reporter  news anchor  announcer  commentator       channel      tira     ng  tao na      ug sorry adjust  na  ka  kang  ka  ina ka  ka  ka  ina ka   ng      sa    ka  mo  sa comments section ug sa  ng  delete delete  hide  comment  sa  ng  tao na        tira  ug  words na   hrt      wast    did de dd  last etc  sa video ug sa comments section  ng  tao na  delete delete,0
kind of boring ha ha,0
poor norwegian dude has to tell lies in order to not get kicked out of the games   a joke,0
glad to hear a real perspective on this western athletes saying china has no human rights because the free snacks are mediocre is ridiculous when their countries are full of starvation and homelessness from  with love 3,0
what about one of the finns athletes room that was flooded with water in about how  served the same meals for breakfast lunch and dinner,0
stop asking silly question they are just being polite,0
by good he means typical shoddy construction  poor finnish athletes are flooded,0
but unfortunately mexico does not deserve  i wish i had been born in a country where,0
congratulations to grandiose of donovan the bad news that these athletes don't get the support they need,0
korean crying on toilet,0
they don't want to think about why we installed so many cameras and  4k surveillance in the first place just to prevent someone from doing something  thank  cheetah,0
free tibet     the olympics,0
south korea has the strength of speed skating technology or traditional advantage can not skate well why so embarrassing speechless,0
this title nonsense i am  i love china but say what 3 players because of this issue to join the chinese nationality nonsense nonsense chinese nationality is join casually for the sake of a match win or lose the injustice of the referee to betray the motherland such people china want not to attract eyeballs and nonsense,0
koreans do not speak of wushu sad,0
audio quality is very bad,0
what the american news said the food in the chinese olympic are like shit and the  athlete in the olympics game are crying over it cause its so bad  cant help it to be  sarcastic,0
audio quality is very bad,0
what the american news said the food in the chinese olympic are like shit and the  athlete in the olympics game are crying over it cause its so bad  cant help it to be  sarcastic,0
audio quality is very bad,0
what the american news said the food in the chinese olympic are like shit and the  athlete in the olympics game are crying over it cause its so bad  cant help it to be  sarcastic,0
audio quality is very bad,0
what the american news said the food in the chinese olympic are like shit and the  athlete in the olympics game are crying over it cause its so bad  cant help it to be  sarcastic,0
the headquarters of the internationally renowned drone brand  is  china,0
the headquarters of the internationally renowned drone brand  is  china,0
the headquarters of the internationally renowned drone brand  is  china,0
the headquarters of the internationally renowned drone brand  is  china,0
i know this is off topic but i have so many unanswered questions about bigfoot they are  what do bigfoot breeding calls sound like do    pair for life  are the yeti and the bigfoot related,0
buddy you have aged tremendously in just a short time you are obviously doing something wrong,0
havent you been exposed for taking money from the  to make this crap and lies that you call content stop making videos you creepy looking traitor when china is done using you up i hope they send you to the  camps,0
man this propaganda bullshit nobody believes this crap,0
you mean failure olympic viewership is down 40,0
whats wrong with the dudes eyes he looks crazy,0
fake snow real genocide,0
i know this is off topic but i have so many unanswered questions about bigfoot they are  what do bigfoot breeding calls sound like do    pair for life  are the yeti and the bigfoot related,0
buddy you have aged tremendously in just a short time you are obviously doing something wrong,0
