i watched  short program last night there was a split second in the middle of the routing where the camera did a closeup shot of her face and she smiled directly at it while still staying in character as she was  could see how happy she was to be at the olympics and most of all how much she was loving it out on the ice whether she medals or not sasha will still be known as a legend and pioneer in jumping for womens skating,1
sharon stone emma stone as if the mountains cradled her genius nurturing the spark within the crucible until even the furnace fell short unable to contain the flame,1
i feel so bad for  she along with the other two members anna  and   truly revolutionized ladies figure skating but their contributions have been ignored in favor of  i  fully convinced that  had not been offered enhancement drugs prior to the olympics  and even her record breaking performances should be looked upon as suspect,1
lets go sasha she will land that triple axel soon,1
good luck,1
they never give anything to,1
she was great i made some predictions for her,1
the story of sasha  the girl who defeated  film with unique photographs of alexandra,1
she is fantastic love love love,1
you're a  i love,1
this fall got me extremely nervous especially after the 2 hit their short she can no longer afford any fall in the free to win gold,1
good luck beautiful lady  show to them your talent,1
what she  what she  what she's being stoned,1
u can skate clean show the world that u deserve an olympic gold,1
i know its unlikely but can she still claim the gold with a great performance its realistic or only a miracle will need to occur to make that happen,1
please sasha stay clean,1
she lived that program she was frida right in front of our eyes,1
where is singapore,1
wow,1
amazing canada,1
congratulations,1
music  can  go,1
amazing,1
,1
where is singapore,1
wow,1
amazing canada,1
congratulations,1
music  can  go,1
amazing,1
,1
hopefully im wrong but sun tzu quote the opportunity to secure ourselves against defeat lies in our own hands but the opportunity of defeating the enemy is provided by the enemy himself therefore i believe the  may take the worlds athletes hostage at the winter games its already a fully fenced secure compound in exchange of a peaceful hand over of taiwan or at least allows  to attack taiwan without outside support for taiwan,1
wow,1
rowan  big sexy rules,1
i'm glad someone took a break from the translation,1
,1
the  queen,1
one of the best nations pick,1
so sad you didnt include cute chinese panda with chinese president xi,1
wow the comments here so genuine i never seen that before  its quite nice,1
i feel like i was there,1
you so lucky meet exo im really envy,1
i came to see,1
good bye   pretty girl,1
omg exo,1
this you,1
thank a lot your very good videos it make me happy and  good  other story a en,1
see video  was touching and sad night in the    korean come,1
korean why china stealing  korean culture introducing best song ever from world,1
china which cracks down on human rights is not eligible to host the olympics,1
,1
well organized wishing the winter olympics all success,1
good luck,1
well done china,1
is secretly cremating chinese people to keep up his image and everybody knows it,1
i am  impressed and gladly to see how thoroughly thought out organized  and the magnitude of preparations for winters olympic in,1
all the best for a wonderful olympics i cant wait,1
doesn't it have hd quality,1
why you are in china   to show respect  their country do not disrespect china why you are their or say something about china think before you speak,1
,1
an eye opening for bio dense in such a large scale beware of packages from overseas and imported foods,1
100 metres sprint race at the first modern olympic games athens,1
that is heart warming with so many countries grouping together for a peaceful purpose to participate in a competition in the spirit of olympic,1
hope this is the greatest show on earth event  with best wishes for successful winter olympics in china,1
if you want something done right go china,1
they need to be more serious looking when introduce the accommodations the english translation needs to be improved,1
all of one voice beijing go  beijing,1
support and respect,1
there are  elected politicians in the usa at all levels of government at all levels of government approximately how many elected politicians are there worldwide a  bound would be acceptable the estimate involves applying the   number to the world 7  million    11  the  found 20 politicians out of the millions in the world that would speak nicely about the  games that is funny,1
a joke by canada boycott the games and come out say get world together,1
155  for your information heated floor is not an advanced tech  in  is a basic housing system more than a  thousand years in korea and of course taking off shoes inside the house makes you keep the house very clean and enjoy the benefit of heated floor lying down on floor,1
i walk in with my shoes on and i see you with your shoes on and i can't focus on the video since,1
such a disgusting person not taking his shoes off inside,1
i know the hot water is something that i would  but i would feel awkward walking inside with my shoes,1
eating live animals im just an average korean and ive never eaten a live animal in 43 years but dried squid is good you should give it a try,1
if my grandmother saw  it flew off her back,1
what kinda f question is that hot water or not  of course there is hot water out of faucet,1
the drink is called bacchus,1
151 the floor is heated,1
i'm not comfortable with my shoes,1
chinese food is really delicious and suits people from all walks of  people could eat  when visiting dorms of team usa if they dont like chinese food kkk,1
nice,1
happy retirement shaun enjoy,1
wow what a huge room for my idol shaun white u saved the best for last and china treats u so well and nice happy retirement shaun,1
i travel light i cant imagine carrying that much gears and stuffs through custom and airports happy retirement shaun,1
very beautiful,1
bring it home you the man,1
it was a stunning spectacular ceremony  loss,1
sorry for the indian diplomats  its their loss  they missed a stunning great show  that money cant buy to see it,1
india only sends one participant athlete to the game,1
haha  media,1
us media reports that   female athletes is forced to help light the cauldron at the opening ceremony of the beijing winter olympics in fact she is a really  her father is literally a famous  athlete and  is a really biggest joke   us media always makes joke for the people of the world  hahaha,1
are you really invited,1
green with jealous  always a dog,1
who cares about the clowns from india,1
sub desh   karo,1
hum ek    se war    kon  hai pata    hum bs   hai,1
who care,1
who cares,1
where all the  and falon gong people at   virus genocide games where  lovers meet everyone hates the  murder machine,1
didnt even notice india was missing you are not important,1
no country will host the olympics in the future,1
the industrial revolution will sweep across the globe and china is far ahead refueling,1
in the  athletes may also be robots,1
scientific power,1
the steering wheel of a  bus is so exposed that passengers can hop on and drive,1
using the winter olympics to enhance the application of science and technology will have a longer impact than the winter olympics,1
thank you for all your hard work,1
seeing so many  the korean team is not ready to retire,1
to use the people so much money to braid these facade things but not the world's praise is really strong people spirit from hi,1
i am honored to be in a progressive and powerful china and salute the great communist party,1
chinese school foreign language 4 german,1
i smoothly over the wall out to see the winter  the motherland is so strong ah o,1
we are showing the world a  confident and friendly china,1
beijing 100 x japan 0,1
china which cracks down on human rights is not eligible to host the olympics,1
dont spend too much money for those athletes they dont appreciate other countries will say show off,1
just putting this out there hopefully im wrong but sun tzu quote the opportunity to secure ourselves against defeat lies in our own hands but the opportunity of defeating the enemy is provided by the enemy himself therefore i believe the  may take the worlds athletes hostage at the winter games its already a fully fenced secure compound in exchange of a peaceful hand over of taiwan or at least allows  to attack taiwan without outside support for taiwan,1
thats such a nice room i should try to go there give it a  the bed that comfortable id sleep with my winnie the pooh doll comfortably maybe i can bring my winnie the pooh  with me to watch together for the wonderful moment good job,1
nicer than those rooms in tokyo olympic,1
winter olympics competition days in less than a month to prepare so much is very  you can see a lot of people's efforts,1
wheres peng,1
the best in the olympics history,1
waiting for the game,1
,1
boycott of the 2022 olympics in beijing,1
well organized,1
amazing everything is attractive functional and well designed i am used to expecting only the best from whatever china does congratulation,1
boycott the games,1
olympic 2022 beijing china north korea vs  korea   us war 1950 1953  2019 2020   food of me  baby,1
long beds for the tall athletes  so many will find this unique,1
of those uneducated n  athletics from those usual  suspected anti china countries from damaging the facilities n plant suspected virus to tarnish china,1
beijing 100 x japan 0,1
china which cracks down on human rights is not eligible to host the olympics,1
dont spend too much money for those athletes they dont appreciate other countries will say show off,1
just putting this out there hopefully im wrong but sun tzu quote the opportunity to secure ourselves against defeat lies in our own hands but the opportunity of defeating the enemy is provided by the enemy himself therefore i believe the  may take the worlds athletes hostage at the winter games its already a fully fenced secure compound in exchange of a peaceful hand over of taiwan or at least allows  to attack taiwan without outside support for taiwan,1
thats such a nice room i should try to go there give it a  the bed that comfortable id sleep with my winnie the pooh doll comfortably maybe i can bring my winnie the pooh  with me to watch together for the wonderful moment good job,1
nicer than those rooms in tokyo olympic,1
winter olympics competition days in less than a month to prepare so much is very  you can see a lot of people's efforts,1
wheres peng,1
the best in the olympics history,1
waiting for the game,1
,1
boycott of the 2022 olympics in beijing,1
well organized,1
amazing everything is attractive functional and well designed i am used to expecting only the best from whatever china does congratulation,1
boycott the games,1
olympic 2022 beijing china north korea vs  korea   us war 1950 1953  2019 2020   food of me  baby,1
long beds for the tall athletes  so many will find this unique,1
of those uneducated n  athletics from those usual  suspected anti china countries from damaging the facilities n plant suspected virus to tarnish china,1
gu is not the only one who likes her but should objectively participate in the  nor her own competition,1
just in time to show foreigners real snow,1
i want to see gu ailing,1
these are the real winter olympics,1
hard,1
china has been able to control the weather and produce natural snow for the winter olympics,1
eye contact with second chief,1
god bless amen,1
all staff should be careful and take good care of themselves,1
snow is coming to cheer china,1
s korea never satisfied,1
damn samsung z fold tracker phone from china you can track me too facebook and google already doing the same without giving me a phone google and facebook need to pay us for harvesting our,1
z flip,1
told me the athletes are starving there,1
good job and support    bravo to china rise peacefully and be strong      together for a shared future,1
wow,1
i hope that  be able to tour and meet people in beijing after the olympic event because as my fellow expats from around the world working in beijing would say chinese people are the most generous people weve met,1
where is usa india british australia n canada media why these hypocrites media zip mouth regarding goodies these athletes got for memories in beijing 2022 olympic n also how well athletes was treated n accommodation n food  with international menus n it only happen in china the return of great chinese civilization,1
china 100 all out to support and welcome the athletics compete in beijing olympic 2022,1
,1
nice,1
proctor and gamble is a worldwide sponsor of the olympics  that is why safeguard body baths and soap and liquid  from tide are in,1
i knew south korea would not have sent samsung to,1
so many goodies,1
nice,1
be careful those are spy phones according to america government,1
feel the warmth of the chinese people and you will love this place,1
i keep on coming back to this video and i still dont get board,1
hey so happy that you were volunteer i applied for beijing 2022 but i have some questions what exactly means some locations which are in preference and abilities can you consult  or can we change the choice or will everything be explained during the interview thats my first and maybe the last time and i dont want to spoil  would be very nice if you contacted me or shooted a video how to do this stuff,1
hey did you have any special skills that  helped you i applied for beijing 2022 and other than 4 languages that i speak i dont have anything special i want the ice skating rink at all costs,1
any clips of,1
hi paige i was wondering which preferred job area for volunteer did you selected,1
my god,1
i loved the   olympics they where the best,1
hi paige id very much like to interview you for a video im planning on my figure skating channel would you be up for it how can i contact you,1
so cool amazing may i ask you how to be selected for the  venue,1
did you have to learn korean to be a volunteer,1
great did you have many previous volunteering when you applied  im going to apply for the next 2022 but have a few things to write so its my pleasure to hear from u thank u 3,1
how did you volunteer exactly do they just accept everyone who wants to volunteer or do you have to have some kind of background,1
this is cool i didnt know you went thanks for the experience,1
love the video didnt go to korea to sleep,1
aw this is so cul,1
i love this,1
lu  was a frog in a well do you have human rights,1
the  high technology can only be used to entertain foreigners,1
i saw it on a caribbean cruise a few years  why don't you take a picture of the arm's company name,1
isn't that factory technology that's been around for over a decade,1
to be honest china is really good in many places but there are some things where there is no human rights,1
the cost is so much higher than the labor cost that we are still so far away from commercialization which is a long time ago in terms of technology alone,1
even sun  water curtain cave has been copied  but it was taken by the barbarian   the great sage forgot the past and released them,1
,1
do not understand some people abroad is better and more  but the problem is that there are several countries to take out such  the winter olympics is just because of the epidemic situation to minimize the contact between people and people with machines instead of human services athletes did not compare with anyone else to the technology everything acid really fierce also make an olympic games to take out  dazzle ah will mouth cannons,1
the  came to a climax,1
the garbage,1
to china,1
was shocked by our technology,1
take other people's things to win glory for the country and masturbate from hi,1
foreign countries still do not automatically open the lid of the trash can but 20 years ago prepared james webb to go into space,1
lu  was a frog in a well do you have human rights,1
the  high technology can only be used to entertain foreigners,1
i saw it on a caribbean cruise a few years  why don't you take a picture of the arm's company name,1
isn't that factory technology that's been around for over a decade,1
to be honest china is really good in many places but there are some things where there is no human rights,1
the cost is so much higher than the labor cost that we are still so far away from commercialization which is a long time ago in terms of technology alone,1
even sun  water curtain cave has been copied  but it was taken by the barbarian   the great sage forgot the past and released them,1
,1
do not understand some people abroad is better and more  but the problem is that there are several countries to take out such  the winter olympics is just because of the epidemic situation to minimize the contact between people and people with machines instead of human services athletes did not compare with anyone else to the technology everything acid really fierce also make an olympic games to take out  dazzle ah will mouth cannons,1
the  came to a climax,1
the garbage,1
to china,1
was shocked by our technology,1
take other people's things to win glory for the country and masturbate from hi,1
foreign countries still do not automatically open the lid of the trash can but 20 years ago prepared james webb to go into space,1
this is the most canadian thing ever,1
what on earth is this sport,1
fak,1
this is the weirdest sport in my opinion bit i love it,1
family guy,1
imagine start fighting with one of the athletes and then he start shooting at you,1
just learned about this today mind blown,1
i watched this with my gran got reminded of this by family guy and now i just wonder how this can be a highlight or why its so interesting to watch,1
online lessons who with these paws up,1
any movement players,1
the only winter sport that involves an rifle,1
nordic sniping,1
how i people get into this kind of sports,1
isnt this the guy who comments on the air crash investigation show,1
one step closer to cod in the olympics,1
now  mentioned about her grandfather   how could her grandfather medication contaminated her,1
was the moment,1
i have no desire to watch doped athletes compete against clean athletes  whats the point,1
you guys are hilarious and on point lol,1
if you watch the congratulatory video from  for  win i think evan  advice really hit it spot on and you guys touched on it too on how rare it is for an og medalist to really enjoy such a moment when they are under so much pressure my heart is so full for nathan i hope he keeps skating,1
i too love roman   i have felt that what he needs is a change of venue  he needs i think to skate in a rink where he is not the best skater i dont know what other  he has besides the toe and sal but its his nerves that seen to do him in he needs to build confidence in himself and i dont think he will get that where he is training  i am surprised the canadian federation hasnt suggested something altho maybe they have it is so sad what happened to him i hope skate canada doesnt write him off,1
with  stamina i dont think he would be able to handle team event so it was best he didnt do it also i dont think outcome would be different,1
thanks for this fantastic video i was so excited to see that  was a guest i remember watching him as a child and loving his skating and always feeling that he was  and underappreciated by the way jonathan is actually correct the pronunciation is  and not,1
jonathan nathan cited massimo  working with him since november and addressing the musical details and other nuances  also showing what he was feeling during the skates  see phil  excellent article dated either  or   also very lovely raf supported  work and presence,1
dad had a beautiful  and that wonderful knee bend a high jumper,1
since  collaborated   request and won i wonder if  dad is wondering about his decision to have  abruptly leave,1
second comment on this video  i really enjoyed all skaters i was hoping none would have a mistake all were wonderfull  with their own performances challenges etc i really enjoy it of course was really sad seeing  fighting this hard for his program been alone i really do not agree with brian excuse of  wanted to be alone i  on this it  like i am with you when you win not when you  totally happiness with  uno and yuma skating really happy to see  there on the podium specially  who has  my skating heart since  now would hope to see must of this skaters at worlds please let it happend,1
nathan was the olympic moment we all needed seeing him just be there and enjoy it and the  is so so trained and so talented and he knew he could and would do it  didnt give him the run for his money that was possible but also just realized he would have had it in the bag regardless so proud of him,1
how exciting to see  wasnt expecting that treat,1
thanks for all your great videos i have been spending lots of time watching them all so i call you guys my best buds when i talk to my husband about  and,1
that ramp with the  backdrop looks like a  with beijing   in the background most disgraceful games of all time these beijing games have no honor technology lol everything they have looks like it will be crammed in a walmart returns buggy soon,1
fake snow plowed over a nature preserve great job china,1
great video,1
watching the speed of economic and technological advancement in china explains why west feel so  is so  for good,1
look and no  around that is a nice place indeed,1
beijing is forcing everyone to hand in their electronics  use a burner phone  all the blogs posts  media must hand in their footage n get approval before releasing it  everyone will be tracked  everything will be scrubbed n cleaned up by  government before releasing it to the world espionage at its finest,1
welcome to the genocide prison like bubble 2022 beijing winter olympics fake snow with real genocide,1
fake technologies,1
cant wait to see figure ice skating,1
and meanwhile millions of people are slaves die having their organs harvested so the the  the ioc and nbc can profit  i weep for the chinese citizens,1
i will never understand the sport of curling,1
i drove at some old part of the city in florida the road keeps old brick in some parts it was richest peoples road when it was build it is very rough to drive on and becomes the worst part  even for poor people human life is fundamentally  improved by  new  but not by money chinese new  are great contribution to human society any activities to block any new  are against human society,1
new level of human life is labeled in beijing olympics,1
any new tech is great contribution to human society,1
this is  power,1
i know the western media has been awful and  china throughout the years however i would like to think that our canadian government hasnt been as harsh and condescending to the beautiful country of china as our neighbors down south the usa,1
playing in a dictatorship country sad,1
you guys are doing great  make sure you dont say anything to anger our chinese leaders also be thank full that  not putting you in  camps  1 go,1
tbh their lulu lemon probably looks so good in person lulu just looks so sharp compared to like nike or under armour,1
free taiwan  free hong kong,1
boycott olympics in china,1
i love the outfit it look so chic and it really matching the chinese new year atmosphere,1
im not from  but i want to know why you guys are good at skating,1
you are fake cbc right,1
soon everyone,1
good luck,1
china takes all the medals we dont need shitty medals so china u take all and never held international competition,1
best of luck team canada be safe  well see you back home,1
what propaganda,1
wow awesome beijing bon courage,1
cheer up,1
good luck to all athletes may the force be with you,1
i know the western media has been awful and  china throughout the years however i would like to think that our canadian government hasnt been as harsh and condescending to the beautiful country of china as our neighbors down south the usa,1
playing in a dictatorship country sad,1
you guys are doing great  make sure you dont say anything to anger our chinese leaders also be thank full that  not putting you in  camps  1 go,1
tbh their lulu lemon probably looks so good in person lulu just looks so sharp compared to like nike or under armour,1
free taiwan  free hong kong,1
boycott olympics in china,1
i love the outfit it look so chic and it really matching the chinese new year atmosphere,1
im not from  but i want to know why you guys are good at skating,1
you are fake cbc right,1
soon everyone,1
good luck,1
china takes all the medals we dont need shitty medals so china u take all and never held international competition,1
best of luck team canada be safe  well see you back home,1
what propaganda,1
wow awesome beijing bon courage,1
cheer up,1
good luck to all athletes may the force be with you,1
i know the western media has been awful and  china throughout the years however i would like to think that our canadian government hasnt been as harsh and condescending to the beautiful country of china as our neighbors down south the usa,1
playing in a dictatorship country sad,1
you guys are doing great  make sure you dont say anything to anger our chinese leaders also be thank full that  not putting you in  camps  1 go,1
tbh their lulu lemon probably looks so good in person lulu just looks so sharp compared to like nike or under armour,1
free taiwan  free hong kong,1
boycott olympics in china,1
i love the outfit it look so chic and it really matching the chinese new year atmosphere,1
im not from  but i want to know why you guys are good at skating,1
you are fake cbc right,1
soon everyone,1
good luck,1
china takes all the medals we dont need shitty medals so china u take all and never held international competition,1
best of luck team canada be safe  well see you back home,1
what propaganda,1
wow awesome beijing bon courage,1
cheer up,1
good luck to all athletes may the force be with you,1
support for the games,1
good  good peace and good luck,1
thank you for sharing,1
beautiful,1
when did gu ailing become   granddaughter,1
thank you for sharing the view of beijing with me,1
long live the motherland,1
when do you see a  read a  provide for the aged,1
very,1
to china,1
no one shows it to the  chinese are locked at  china is a lying nation,1
happy new year to you,1
300 million chinese will start sport nowadays and in 10 years other idiots can go home,1
you were wrong to say that chung fong  granddaughter is on the track team,1
i like your videos but the background music is too loud and hid your voice commentary it is very difficult to hear you further more it is very annoying to listen to this background music in all your videos it is perfectly good without this background music thank you,1
chinese communist dictatorship dictatorship without human rights freedom of speech freedom of life and property freedom from fear a country under a communist regime,1
the feeling of the olympics,1
don't let fireworks really shouldn't be getting weaker and weaker,1
wish you a happy new year,1
75 of the free world will take a baseball to  all these fake restaurants get real it not going to happen in america,1
wow  i am so impressed,1
hahahahaha china is so full of bs go see how the athletes are really living there right now,1
americans china will run out of people no more workers economy will  hence the robots,1
china number one,1
bi  hota china ko hospitality  ta  u know last 2  kase  hai but  jo bi  ho everything will be fine,1
bravo la,1
and still there are some athletes complaining the inedible meal box they got from their hotel room i wonder what their motives are,1
video now all of the athletes complaining about rubbish chinese food,1
just learnt that there are similar restaurants in other cities of china already,1
wow anyone know which company did the robots,1
mainland taiwan is really doing a great job here great application of technology and a good way to replace all of those slaves that totally didnt die from,1
forces robot labor,1
reminds me of the droids and futuristic lifestyle in the jetsons cartoon,1
this is force robot labor by  no human made right,1
75 of the free world will take a baseball to  all these fake restaurants get real it not going to happen in america,1
wow  i am so impressed,1
hahahahaha china is so full of bs go see how the athletes are really living there right now,1
americans china will run out of people no more workers economy will  hence the robots,1
china number one,1
bi  hota china ko hospitality  ta  u know last 2  kase  hai but  jo bi  ho everything will be fine,1
bravo la,1
and still there are some athletes complaining the inedible meal box they got from their hotel room i wonder what their motives are,1
video now all of the athletes complaining about rubbish chinese food,1
just learnt that there are similar restaurants in other cities of china already,1
wow anyone know which company did the robots,1
mainland taiwan is really doing a great job here great application of technology and a good way to replace all of those slaves that totally didnt die from,1
forces robot labor,1
reminds me of the droids and futuristic lifestyle in the jetsons cartoon,1
this is force robot labor by  no human made right,1
75 of the free world will take a baseball to  all these fake restaurants get real it not going to happen in america,1
wow  i am so impressed,1
hahahahaha china is so full of bs go see how the athletes are really living there right now,1
americans china will run out of people no more workers economy will  hence the robots,1
china number one,1
bi  hota china ko hospitality  ta  u know last 2  kase  hai but  jo bi  ho everything will be fine,1
bravo la,1
and still there are some athletes complaining the inedible meal box they got from their hotel room i wonder what their motives are,1
video now all of the athletes complaining about rubbish chinese food,1
just learnt that there are similar restaurants in other cities of china already,1
wow anyone know which company did the robots,1
mainland taiwan is really doing a great job here great application of technology and a good way to replace all of those slaves that totally didnt die from,1
forces robot labor,1
reminds me of the droids and futuristic lifestyle in the jetsons cartoon,1
this is force robot labor by  no human made right,1
75 of the free world will take a baseball to  all these fake restaurants get real it not going to happen in america,1
wow  i am so impressed,1
hahahahaha china is so full of bs go see how the athletes are really living there right now,1
americans china will run out of people no more workers economy will  hence the robots,1
china number one,1
bi  hota china ko hospitality  ta  u know last 2  kase  hai but  jo bi  ho everything will be fine,1
bravo la,1
and still there are some athletes complaining the inedible meal box they got from their hotel room i wonder what their motives are,1
video now all of the athletes complaining about rubbish chinese food,1
just learnt that there are similar restaurants in other cities of china already,1
wow anyone know which company did the robots,1
mainland taiwan is really doing a great job here great application of technology and a good way to replace all of those slaves that totally didnt die from,1
forces robot labor,1
reminds me of the droids and futuristic lifestyle in the jetsons cartoon,1
this is force robot labor by  no human made right,1
winter olympic village the most modern clean  safe  place all  athletes n   there  so happy feel so safe  the pandemic everythings are so organized,1
,1
i really don't understand why china has created such good conditions for the athletes of the world to eat  live  and be  why is it still trying to discredit the ungrateful  how on earth did china offend you,1
first of  i hate the people who lie with their eyes closed and their teeth  never let these politically insane people get visas to enter  second of  the people who lie don't think you are the elite of the media but you are the idiots who have been fooled by the white  state department and pentagon,1
western politicians and media specialize in fooling their own people,1
thank you for  thank you,1
ignorant  the stacks are cooling towers  not nuclear facilities what a fool he embarassed himself to the entire world  what a fool,1
american journalists are just as weird as the us  they don't know anything about environmental protection and  they are just pretending to be weird,1
pay for discomfort,1
in the eyes of some  everything china does is  let them say that china will go its own  strength proves everything,1
china is my motherland,1
can  ski big jump maintain use every winter if it can certainly attract many athletes from all over the world to come to training,1
,1
i really don't understand why china has created such good conditions for the athletes of the world to eat  live  and be  why is it still trying to discredit the ungrateful  how on earth did china offend you,1
first of  i hate the people who lie with their eyes closed and their teeth  never let these politically insane people get visas to enter  second of  the people who lie don't think you are the elite of the media but you are the idiots who have been fooled by the white  state department and pentagon,1
western politicians and media specialize in fooling their own people,1
thank you for  thank you,1
ignorant  the stacks are cooling towers  not nuclear facilities what a fool he embarassed himself to the entire world  what a fool,1
american journalists are just as weird as the us  they don't know anything about environmental protection and  they are just pretending to be weird,1
pay for discomfort,1
in the eyes of some  everything china does is  let them say that china will go its own  strength proves everything,1
china is my motherland,1
can  ski big jump maintain use every winter if it can certainly attract many athletes from all over the world to come to training,1
i feel like  is our  you're a good  i prefer a straight dive,1
beautiful snow quality shooting beautiful music and flowing off screen  video is awesome,1
the beautiful snow scene is so romantic,1
the place is awesomely beautiful the trees are all white there are leisure activities in the snow laden land,1
what a wonderful romantic view subscribe 41 welcome back to support each other,1
very beautiful places the scenery is amazing often miss winter olympics town  ski day series  woods,1
rainbow   sound  and become special good sharing,1
you have to have a longer video to get an  advantage because it's so high quality and a longer video is perfect,1
thank you for sharing,1
i should be here when your  pink bell rings,1
a world wrapped in white,1
it's so  it's so beautiful in the woods,1
snow and ice colors,1
thanks for sharing,1
you've been freezing all the  are you afraid of the  please drink some ginger tea,1
this mouth is too white to listen to love this voice,1
the current  medal table,1
does anybody knows name of music  in this video,1
france and italy,1
el total de los  es mayor 158 con las 8 de   140  139 y  110,1
why is russians allowed in the olympics,1
not more,1
norway again uses asthma,1
how about gold medals per inhabitants,1
why does norway get the final boss song,1
can we get more baby,1
the beijing olympics are threatening the  and i just want them to come home healthy,1
,1
the germany of today is the result of the unification of east and west germany so it makes no sense at all to only count the west german medals in the medal tally who came up with that,1
its an amazing games so far,1
its obviously the women athletes top 10,1
the current  medal table,1
does anybody knows name of music  in this video,1
france and italy,1
el total de los  es mayor 158 con las 8 de   140  139 y  110,1
why is russians allowed in the olympics,1
not more,1
norway again uses asthma,1
how about gold medals per inhabitants,1
why does norway get the final boss song,1
can we get more baby,1
the beijing olympics are threatening the  and i just want them to come home healthy,1
,1
the germany of today is the result of the unification of east and west germany so it makes no sense at all to only count the west german medals in the medal tally who came up with that,1
its an amazing games so far,1
its obviously the women athletes top 10,1
the current  medal table,1
does anybody knows name of music  in this video,1
france and italy,1
el total de los  es mayor 158 con las 8 de   140  139 y  110,1
why is russians allowed in the olympics,1
not more,1
norway again uses asthma,1
how about gold medals per inhabitants,1
why does norway get the final boss song,1
can we get more baby,1
the beijing olympics are threatening the  and i just want them to come home healthy,1
,1
the germany of today is the result of the unification of east and west germany so it makes no sense at all to only count the west german medals in the medal tally who came up with that,1
its an amazing games so far,1
its obviously the women athletes top 10,1
the government must immediately stop buying electronics from the south by  enterprises and stop travel agencies from traveling to the south by groups and  the government should provide north korea with rocket technology and even sell it advanced missiles,1
see if any country likes  don't worry about helping north korea unify in the  those who don't know the sky are under kim sam's rule,1
china is like  in international politics,1
support leon,1
hello,1
south korea and germany those are the occupying powers of the midi and they don't have the right to dictate the direction of their country's diplomacy,1
procrastinating,1
feed anything uncooked into the soup pot,1
while saying that the western media distorted china's  he quoted the western media's reports and then went on a rambling  it is true that the enemy will be  i will not reduce my heart to game the international  take a higher view and be,1
must solve the problem before the end of march and april this year,1
all these countries have browning on their heads,1
let north korea contain japan and south korea,1
we hope that the launch of the  aircraft carrier will be accelerated,1
the german chancellor is an  and this old bird is  in his bones,1
heres to seeing the great kingdom of norway following its own bright path not a path following china usa or russia but its own choice d,1
,1
what romantic relationship is only about,1
maybe choose a different background music for calm news,1
if the whole world and us taking  so seriously this pandemic already end since last year,1
the music made me think the robot will kill the guest in no time,1
only for the exclusive  elite  the world needs the  anyways,1
just a thought hope one day these machines dont start shooting people like terminator,1
,1
the aftermath of placing robots in blue collar jobs instead of people who have families to feed will be catastrophic,1
i like it you dont pay tip to them,1
china has been doing that for at least two years this is old you can find them in chinese hospital  quarantine centers  etc,1
robotic corona bag,1
i thought people in china are already machines without heart is this robot any different,1
so next will be robotic virus and the experiment will be done on olympic,1
serving virus on plate,1
ester  is absolutely amazing,1
english plz,1
no gelo,1
wonderful amazing,1
super,1
very nice,1
you ioc,1
1st,1
per work fast,1
ester  is absolutely amazing,1
english plz,1
no gelo,1
wonderful amazing,1
super,1
very nice,1
you ioc,1
1st,1
per work fast,1
looking forward to,1
although i can't go to see the opening ceremony and wonderful  i feel very proud that 50 years  we didn't have enough food and  who would have thought that we chinese people would have the opportunity to hold the summer and winter olympic  congratulations,1
congratulations,1
looking forward to,1
although i can't go to see the opening ceremony and wonderful  i feel very proud that 50 years  we didn't have enough food and  who would have thought that we chinese people would have the opportunity to hold the summer and winter olympic  congratulations,1
congratulations,1
china will ensure 100 of their success for this winter olympic 2022 for the whole world to see and why would they  let these kind of no integrity peoples to create problems and damage the good name of china china already know it that these paid people will try to create many lies and fake news about china   that why china will ensure everythings will be in tip top  and variety of best foods best living conditions giving  ensuring the best and friendly services showing the world everyone   all the participants will receive the best in this winter beijing olympic 2022,1
west media thought they almighty great and can violate any regulations in any nations dirty imperialist,1
andy from  you are a funny guy love the red sweater subliminal  aplenty here,1
well said,1
the female nos  dutch reporter before  did the same with a purpose they go on restricted areas if they do this in the us and latin america they brutally would be dragged down to the ground then handcuffed and get jailed chinese are softies,1
was that dutch reporter intentionally causing a scene there i saw that on taiwanese news as well i was kinda shocked the taiwanese completely followed the western media narrative and unlike people from the west taiwanese people speaks mandarin and they should understand the straight up lies from the dutch media,1
thanks for showing the truth to the world,1
just look at this bias  smiling face it tell everything about these kind of bias and trouble seeker   yes now got one scandal report on my  only mine,1
the dutch goon can cry about it,1
thank you,1
although its the beijing winter olympics they dont care about sports they prefer a dark background,1
queen,1
shame on russia because it's the olympics with drugs,1
perfection perfect,1
it's russia that's the real thing,1
i love the way she glides as if shes doing a ballet,1
amazing even without doping,1
step sequence beautiful,1
is it just me or is there something off about this video the frame rate is different than usual or something theres a different  of this performance by nbc sports that feels fine,1
i miss queen  and i was touched by what she said about russian doping for figure skaters around the  was a great person who lost her gold medal to a russian player but didnt complain a word its so cool that she speaks out for her juniors,1
i came to see you the day after the end of the bali  personal short program february  2022,1
came here to cleanse my palate of the farce that is the 2022 ladies figure skating competition,1
twelve years on and still no one is sure to look beyond this elegant top class,1
this program will be remembered forever  kim is a true champion,1
i came to receive the gift again in,1
still my favorite her jumps are incredible  and her musicality is untouchable,1
she is so humble and yet so powerful,1
you look like a water fairy,1
i am overwhelmed,1
figure skating has no  but it is like a circus that is extraordinary and,1
now skating is dominated by  i miss the solid musicality and technical ability her jumps are textbook kim  will always be the goat,1
